0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000021e-02,-1.752367869921958520e-05
-5.851985071328456856e-02,-2.827857539115401003e-05
-3.940399006046910874e-02,-3.285853047824474209e-05
-6.793465231319767428e-02,-3.571359938285848591e-05
-9.561792523372761310e-02,-3.526458744830571163e-05
-5.641194523589748711e-02,-3.096988004392346440e-05
-1.046617458604276046e-01,-1.636572576744644295e-05
-1.393291092395976261e-01,-7.321718409391466333e-06
-5.643155508114392482e-01,-3.355162256302183232e-01
-5.790050204838654846e-01,-4.004302033205889844e-01
-5.806773857714044862e-01,-5.397803697032489412e-01
-6.436337879756862668e-01,-5.860040127597274662e-01
-7.128094474855883877e-01,-5.870562193933112072e-01
-6.700011033642195857e-01,-7.455218186627522448e-01
-3.261424318195410565e-01,-5.828084708853927820e-01
-1.203450239608367528e-01,-5.201320723104539967e-01
9.404503962639075565e-02,-3.701762315700311001e-01
6.523355365286631624e-01,-1.654862385499124011e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-2.970100002819015331e-02,-1.278621247468700874e-05
-9.803001305941708154e-05,-1.676224114478442489e-05
-3.940399005038451585e-02,-1.724790203069803606e-05
-2.920995015756883834e-02,-1.465525971080575265e-05
-3.919025032543188569e-02,-7.100061735380093970e-06
-1.024593801654626601e-01,4.398348995353347260e-06
-7.621194484848856088e-02,1.640255103465964334e-05
-1.039265545497964766e-01,2.565084583148997556e-05
-3.393823241426728310e-01,-3.776473592986673289e-01
-3.174158897250802247e-01,-4.428160215747035111e-01
-2.915514801744108486e-01,-4.672078743498532805e-01
-3.432680878273080549e-01,-4.983876166516026385e-01
-1.799847540849886796e-01,-5.064676798396373636e-01
-1.462642019520191128e-01,-4.261961426725012214e-01
2.422737480617214167e-01,-2.253378765805980899e-01
3.102405855282442393e-01,-1.785674268442194179e-01
6.313477705594212619e-01,-2.602996266117195701e-01
8.788982510517894253e-01,-7.725530557207990756e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-2.970100002108229040e-02,-1.261770615322494749e-05
-1.990000001317702646e-02,-1.433344541247630255e-05
-7.743975505438463469e-02,-1.613717091917154145e-05
-2.970100002455890176e-02,-1.324473032720546564e-05
-2.102834782569483127e-02,-1.397840030634565669e-06
-2.558119135041277831e-02,7.570642025670359948e-06
-1.109091852517362919e-01,2.207383752018982775e-05
-1.112541869595358029e-01,2.504576999764387748e-05
-3.890915113554924143e-01,-2.883695380673969022e-01
-1.842606243360127294e-01,-4.027264729490694362e-01
-2.259585253985369191e-01,-4.520413912058025563e-01
-2.841438133490953866e-01,-4.666997948768532578e-01
-1.229991986573545082e-01,-4.909014814616933786e-01
-1.718653792044398942e-01,-3.482623895991265872e-01
3.064292310481012138e-01,-1.339039289476954830e-01
4.055668481641699352e-01,-1.646953937142459634e-01
6.499739548187593030e-01,-2.674719138839717902e-01
8.843487204492609388e-01,-5.851985059900000063e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-9.998999999999945432e-05,-9.428069818004022545e-06
-9.900999912749191070e-03,-1.264499522209060360e-05
-4.833265216992112950e-02,-1.283113020598866876e-05
-6.500805708372376507e-04,-1.036052120576318082e-05
-7.987647828313553661e-03,3.006683563228140842e-06
-7.255339230452612087e-02,9.897880548422016255e-06
-1.619030336293670463e-02,2.024669498339079195e-05
